Saison,Spieler,Position,Alter,Marktwert,Nationalität,Abgebender Verein,Abgebende Liga,Aufnehmender Verein,Aufnehmende Liga,Minuten,Tore,Vorlagen,Gelbe Karten,Rote Karten,Expected Goals,Expected Assists,Erfolgreiche Dribblings,Erfolgreiche Pässe,Potential,Größe,Gewicht,Starker Fuß,Beidfüßigkeit,Skill-Moves,Internationaler Ruf,Arbeitsrate,Schnelligkeit,Schießen,Passen,Dribbling,Verteidigung,Physis,xGoalDiff
22,Jamie Leweling,Right Winger,21,4.5,Germany,Greuther Fürth,2. Bundesliga,Union Berlin,Bundesliga,1959.0,5.0,1.0,3.0,0.0,4.0,1.7,76.0,34.0,82,184,86,Right,3,3,1,Medium/Medium,82.0,71.0,61.0,77.0,33.0,69.0,1.0
22,David Okereke,Centre-Forward,24,4.5,Nigeria,Club Brugge,JPL,Cremonese,Serie A,70.0,0.0,0.0,0.0,0.0,0.8,0.0,3.0,2.0,77,181,79,Right,4,3,1,High/Medium,87.0,68.0,54.0,75.0,26.0,67.0,-0.8
22,Moussa Sissoko,Central Midfield,32,4.5,France,Watford,Championship,FC Nantes,Ligue 1,3220.0,2.0,1.0,5.0,0.0,3.8,3.1,51.0,116.0,77,187,91,Right,3,3,2,Medium/High,70.0,61.0,72.0,75.0,74.0,86.0,-1.7999999999999998
22,Edu Expósito,Central Midfield,26,4.0,Spain,SD Eibar,2ª División,Espanyol,LaLiga,3294.0,7.0,6.0,3.0,0.0,7.3,5.4,86.0,274.0,78,178,68,Right,5,3,1,Medium/High,64.0,73.0,75.0,75.0,72.0,69.0,-0.2999999999999998
22,Youssef Maleh,Central Midfield,24,4.5,Morocco,Fiorentina,Serie A,Lecce,Serie A,1019.0,2.0,2.0,5.0,0.0,2.3,1.8,12.0,43.0,80,177,74,Left,3,3,1,Medium/High,69.0,67.0,74.0,76.0,66.0,67.0,-0.2999999999999998
22,Koray Günter,Centre-Back,28,4.5,Germany,Hellas Verona,Serie A,Sampdoria,Serie A,2411.0,0.0,0.0,10.0,0.0,0.3,0.7,10.0,106.0,78,184,79,Right,3,2,1,Low/High,62.0,46.0,64.0,65.0,77.0,71.0,-0.3
22,Michael Frey,Centre-Forward,28,4.5,Switzerland,Royal Antwerp,JPL,FC Schalke 04,Bundesliga,2516.0,22.0,4.0,3.0,0.0,16.8,2.6,27.0,76.0,75,188,92,Right,4,3,1,High/High,61.0,77.0,63.0,65.0,42.0,88.0,5.199999999999999
22,Oliver Burke,Right Winger,25,4.5,Scotland,Sheff Utd,Championship,Werder Bremen,Bundesliga,170.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,73,188,82,Right,3,3,1,Medium/Medium,88.0,64.0,62.0,66.0,37.0,71.0,-0.1
22,Junior Sambia,Right-Back,25,4.5,France,Montpellier,Ligue 1,Salernitana,Serie A,1533.0,1.0,0.0,5.0,1.0,1.6,0.7,54.0,52.0,75,185,73,Right,4,3,1,High/Medium,73.0,69.0,71.0,73.0,69.0,70.0,-0.6000000000000001
22,Michael Gregoritsch,Centre-Forward,28,4.5,Austria,FC Augsburg,Bundesliga,SC Freiburg,Bundesliga,1392.0,9.0,0.0,3.0,0.0,5.1,0.9,13.0,36.0,75,193,91,Left,3,4,2,Medium/Low,58.0,75.0,72.0,71.0,41.0,73.0,3.9000000000000004
22,Emanuel Vignato,Right Winger,22,4.5,Italy,Bologna,Serie A,FC Empoli,Serie A,594.0,0.0,1.0,2.0,0.0,0.3,2.2,22.0,55.0,82,175,67,Right,4,4,1,Medium/Low,72.0,61.0,72.0,76.0,39.0,47.0,-0.3
22,Enzo Ebosse,Centre-Back,23,2.0,Cameroon,Angers SCO,Ligue 1,Udinese Calcio,Serie A,1890.0,0.0,0.0,1.0,0.0,0.1,0.6,26.0,55.0,78,185,75,Left,3,2,1,Medium/Medium,70.0,35.0,56.0,64.0,71.0,71.0,-0.1
22,Alan Virginius,Left Winger,19,2.0,France,FC Sochaux,Ligue 2,LOSC Lille,Ligue 1,865.0,5.0,1.0,1.0,0.0,3.2,1.2,33.0,17.0,84,175,65,Right,3,3,1,High/Medium,90.0,57.0,58.0,71.0,27.0,40.0,1.7999999999999998
22,Jens Stage,Central Midfield,25,3.5,Denmark,FC Copenhagen,Superliga,Werder Bremen,Bundesliga,1714.0,5.0,1.0,4.0,0.0,,,,,74,185,83,Right,3,3,1,High/High,71.0,65.0,69.0,71.0,71.0,81.0,
22,Jaka Bijol,Centre-Back,23,3.5,Slovenia,CSKA Moscow,Premier Liga,Udinese Calcio,Serie A,2398.0,1.0,1.0,1.0,0.0,,,,,79,190,85,Right,3,2,1,Medium/Medium,65.0,59.0,65.0,61.0,73.0,78.0,
22,Francesco Caputo,Centre-Forward,34,2.5,Italy,Sassuolo,Serie A,Sampdoria,Serie A,156.0,0.0,1.0,1.0,0.0,0.9,0.4,1.0,2.0,78,181,77,Right,4,3,1,High/Low,79.0,79.0,62.0,78.0,30.0,67.0,-0.9
22,Emil Bohinen,Defensive Midfield,23,4.0,Norway,CSKA Moscow,Premier Liga,Salernitana,Serie A,215.0,1.0,0.0,2.0,0.0,,,,,79,189,81,Left,3,3,1,Medium/Medium,67.0,62.0,71.0,73.0,68.0,69.0,
22,Abdelhamid Sabiri,Attacking Midfield,26,4.0,Morocco,Sampdoria,Serie A,Fiorentina,Serie A,893.0,3.0,2.0,3.0,0.0,1.4,1.6,13.0,35.0,77,186,80,Right,4,3,1,Medium/Medium,60.0,69.0,69.0,77.0,56.0,65.0,1.6
22,Martin Dúbravka,Goalkeeper,33,4.0,Slovakia,Newcastle,Premier League,Man Utd,Premier League,2340.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80,190,80,Right,2,1,2,Medium/Medium,,,,,,,0.0
22,Gonzalo Melero,Central Midfield,28,4.0,Spain,Levante,2ª División,UD Almería,LaLiga,1692.0,7.0,2.0,5.0,0.0,4.2,1.0,19.0,84.0,74,183,77,Right,3,3,1,Medium/Medium,53.0,75.0,73.0,70.0,70.0,75.0,2.8
22,Dylan Bronn,Centre-Back,27,4.0,Tunisia,FC Metz,Ligue 2,Salernitana,Serie A,2545.0,1.0,2.0,10.0,1.0,1.8,1.2,14.0,58.0,73,185,77,Right,3,2,1,Medium/Medium,63.0,61.0,67.0,60.0,72.0,73.0,-0.8
22,Agustín Marchesín,Goalkeeper,34,4.0,Argentina,FC Porto,Liga Portugal,Celta de Vigo,LaLiga,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,79,188,85,Right,3,1,1,Medium/Medium,,,,,,,0.0
22,Johan Vásquez,Centre-Back,23,4.0,Mexico,Genoa,Serie B,Cremonese,Serie A,2279.0,1.0,0.0,7.0,0.0,0.8,0.1,12.0,62.0,81,185,72,Left,2,2,1,Medium/High,65.0,32.0,57.0,56.0,74.0,75.0,0.19999999999999996
22,Kasper Schmeichel,Goalkeeper,35,4.0,Denmark,Leicester,Premier League,OGC Nice,Ligue 1,3330.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,83,189,89,Right,3,1,2,Medium/Medium,,,,,,,0.0
22,Adrián Embarba,Right Winger,30,4.0,Spain,Espanyol,LaLiga,UD Almería,LaLiga,1986.0,0.0,2.0,4.0,0.0,2.8,2.5,75.0,54.0,75,173,68,Right,4,4,1,High/Medium,77.0,74.0,74.0,75.0,43.0,69.0,-2.8
22,Moritz Jenz,Centre-Back,23,4.0,Germany,FC Lorient,Ligue 1,FC Schalke 04,Bundesliga,1381.0,1.0,0.0,5.0,1.0,1.2,0.1,9.0,29.0,75,190,86,Right,3,2,1,Medium/Medium,61.0,29.0,48.0,50.0,68.0,76.0,-0.19999999999999996
22,Axel Witsel,Centre-Back,33,4.0,Belgium,Bor. Dortmund,Bundesliga,Atlético Madrid,LaLiga,1941.0,2.0,0.0,4.0,0.0,0.8,0.7,10.0,86.0,79,186,81,Right,4,3,3,Low/Medium,34.0,63.0,79.0,75.0,78.0,74.0,1.2
22,Ivan Sunjic,Defensive Midfield,25,4.0,Bosnia-Herzegovina,Birmingham,Championship,Hertha BSC,Bundesliga,3068.0,3.0,2.0,8.0,0.0,2.4,1.1,24.0,100.0,73,184,75,Right,3,2,1,Medium/High,66.0,58.0,57.0,64.0,70.0,77.0,0.6000000000000001
22,Francesco Acerbi,Centre-Back,34,4.0,Italy,Lazio,Serie A,Inter,Serie A,2536.0,4.0,0.0,2.0,1.0,2.4,0.5,31.0,119.0,82,192,88,Left,3,3,3,Medium/High,62.0,50.0,64.0,64.0,85.0,78.0,1.6
22,Roberto Piccoli,Centre-Forward,21,4.0,Italy,Atalanta BC,Serie A,Hellas Verona,Serie A,196.0,1.0,0.0,0.0,0.0,0.8,0.3,2.0,1.0,79,183,78,Right,3,2,1,Medium/Medium,72.0,68.0,50.0,63.0,34.0,65.0,0.19999999999999996
22,Jonjoe Kenny,Right-Back,25,4.0,England,Everton,Premier League,Hertha BSC,Bundesliga,1018.0,0.0,1.0,3.0,1.0,0.2,0.8,9.0,36.0,75,176,67,Right,2,3,1,High/Medium,70.0,49.0,65.0,70.0,71.0,70.0,-0.2
22,Jean-Paul Boëtius,Attacking Midfield,28,4.0,Netherlands,1.FSV Mainz 05,Bundesliga,Hertha BSC,Bundesliga,1800.0,2.0,2.0,3.0,0.0,1.0,2.7,17.0,119.0,75,179,73,Right,4,4,2,Medium/Medium,72.0,70.0,74.0,78.0,44.0,64.0,1.0
22,Danilho Doekhi,Centre-Back,24,4.0,Netherlands,Vitesse,Eredivisie,Union Berlin,Bundesliga,2604.0,3.0,0.0,4.0,1.0,2.7,1.0,34.0,111.0,80,190,86,Right,3,2,1,Medium/High,56.0,42.0,59.0,64.0,74.0,81.0,0.2999999999999998
22,Ondrej Duda,Central Midfield,28,4.0,Slovakia,1.FC Köln,Bundesliga,Hellas Verona,Serie A,1611.0,2.0,0.0,5.0,0.0,3.9,2.2,25.0,83.0,74,181,75,Right,4,4,2,Medium/Medium,69.0,71.0,71.0,78.0,53.0,63.0,-1.9
22,M'Baye Niang,Centre-Forward,27,4.0,Senegal,G. Bordeaux,Ligue 2,AJ Auxerre,Ligue 1,777.0,3.0,1.0,3.0,0.0,3.3,1.7,8.0,12.0,74,184,75,Right,4,3,2,High/Low,74.0,75.0,66.0,71.0,31.0,68.0,-0.2999999999999998
22,Sergio Asenjo,Goalkeeper,33,4.0,Spain,Villarreal,LaLiga,Real Valladolid,LaLiga,540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79,189,87,Right,3,1,2,Medium/Medium,,,,,,,0.0
22,Cheikhou Kouyaté,Defensive Midfield,32,4.0,Senegal,Crystal Palace,Premier League,Nottm Forest,Premier League,1974.0,0.0,1.0,3.0,0.0,0.5,0.8,7.0,54.0,77,189,83,Right,3,3,2,High/High,60.0,64.0,63.0,69.0,77.0,84.0,-0.5
22,Wahbi Khazri,Left Winger,31,4.0,Tunisia,Saint-Étienne,Ligue 2,Montpellier,Ligue 1,2225.0,10.0,0.0,6.0,0.0,7.7,2.5,63.0,77.0,75,176,82,Right,4,4,2,High/High,69.0,78.0,75.0,76.0,42.0,69.0,2.3
22,Nemanja Radonjić,Left Winger,26,4.0,Serbia,Marseille,Ligue 1,Torino,Serie A,18.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,75,185,76,Right,4,3,1,High/Low,88.0,71.0,69.0,74.0,30.0,58.0,0.0
22,Ander Herrera,Central Midfield,33,4.0,Spain,Paris SG,Ligue 1,Athletic,LaLiga,1091.0,3.0,2.0,2.0,0.0,0.8,1.4,11.0,97.0,79,182,71,Right,4,3,3,High/High,61.0,71.0,77.0,78.0,78.0,74.0,2.2
22,Cédric Soares,Right-Back,31,4.0,Portugal,Arsenal,Premier League,Fulham,Premier League,1486.0,1.0,1.0,3.0,0.0,0.6,1.6,17.0,84.0,75,172,67,Right,4,3,2,High/Medium,71.0,61.0,70.0,75.0,73.0,64.0,0.4
22,Arnaud Nordin,Right Winger,24,4.0,France,Saint-Étienne,Ligue 2,Montpellier,Ligue 1,1874.0,4.0,4.0,4.0,0.0,3.5,2.4,73.0,44.0,78,170,69,Left,4,3,1,Medium/Medium,83.0,69.0,68.0,75.0,37.0,57.0,0.5
22,Alessandro Zanoli,Right-Back,22,4.0,Italy,Napoli,Serie A,Sampdoria,Serie A,457.0,0.0,0.0,2.0,0.0,0.0,0.1,11.0,17.0,79,188,76,Right,3,2,1,Medium/Medium,69.0,36.0,58.0,65.0,68.0,67.0,0.0
22,Filip Djuricic,Attacking Midfield,30,4.0,Serbia,Sassuolo,Serie A,Sampdoria,Serie A,671.0,2.0,1.0,1.0,0.0,2.0,1.6,25.0,28.0,75,181,74,Right,4,4,1,High/Low,72.0,69.0,74.0,78.0,42.0,60.0,0.0
22,Edinson Cavani,Centre-Forward,35,4.0,Uruguay,Man Utd,Premier League,Valencia,LaLiga,766.0,2.0,1.0,0.0,0.0,3.4,1.2,2.0,9.0,81,185,77,Right,4,3,4,High/High,61.0,83.0,68.0,72.0,51.0,73.0,-1.4
22,Akim Zedadka,Right-Back,27,4.0,Algeria,Clermont Foot,Ligue 1,LOSC Lille,Ligue 1,3337.0,0.0,3.0,5.0,0.0,1.6,3.6,114.0,142.0,75,173,72,Right,3,3,1,High/Medium,81.0,55.0,65.0,74.0,65.0,65.0,-1.6
22,Folarin Balogun,Centre-Forward,21,4.0,United States,Arsenal,Premier League,Stade Reims,Ligue 1,70.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,79,178,70,Right,4,3,1,High/Medium,77.0,68.0,51.0,67.0,21.0,62.0,-0.2
22,Joseba Zaldua,Right-Back,30,4.0,Spain,Real Sociedad,LaLiga,Cádiz CF,LaLiga,1172.0,0.0,0.0,6.0,0.0,0.1,0.2,17.0,37.0,76,174,69,Right,3,2,1,High/Medium,66.0,37.0,68.0,65.0,75.0,75.0,-0.1
22,Samu Castillejo,Right Winger,27,4.0,Spain,AC Milan,Serie A,Valencia,LaLiga,125.0,0.0,0.0,1.0,0.0,0.1,0.2,4.0,5.0,75,182,67,Left,2,4,2,High/Medium,79.0,67.0,72.0,80.0,43.0,52.0,-0.1
22,José Luis Morales,Centre-Forward,34,4.0,Spain,Levante,2ª División,Villarreal,LaLiga,2719.0,13.0,7.0,7.0,0.0,14.3,5.2,100.0,97.0,80,180,70,Right,4,4,2,High/Medium,83.0,81.0,74.0,82.0,52.0,67.0,-1.3000000000000007
22,Jaime Seoane,Central Midfield,25,4.0,Spain,SD Huesca,2ª División,Getafe,LaLiga,3234.0,14.0,4.0,5.0,0.0,10.2,3.8,68.0,138.0,78,175,73,Right,3,3,1,Medium/Medium,71.0,72.0,72.0,74.0,66.0,75.0,3.8000000000000007
22,Charles Pickel,Defensive Midfield,25,2.5,DR Congo,Famalicão,Liga Portugal,Cremonese,Serie A,2368.0,0.0,1.0,10.0,0.0,0.4,1.1,9.0,92.0,76,184,76,Right,3,2,1,Medium/Medium,66.0,56.0,65.0,67.0,65.0,80.0,-0.4
22,Craig Dawson,Centre-Back,32,2.5,England,West Ham,Premier League,Wolves,Premier League,2754.0,2.0,2.0,5.0,1.0,3.0,1.0,4.0,54.0,78,188,77,Right,2,2,2,Medium/Medium,49.0,47.0,59.0,55.0,79.0,77.0,-1.0
22,Josha Vagnoman,Right-Back,21,3.0,Germany,Hamburger SV,2. Bundesliga,VfB Stuttgart,Bundesliga,671.0,2.0,2.0,0.0,0.0,1.2,1.4,26.0,48.0,79,190,90,Right,4,2,1,High/Medium,84.0,46.0,61.0,67.0,66.0,77.0,0.8
22,Jackson Porozo,Centre-Back,21,3.0,Ecuador,Boavista,Liga Portugal,Troyes,Ligue 1,2146.0,0.0,0.0,10.0,1.0,1.5,0.3,2.0,27.0,77,192,84,Right,2,2,1,Low/High,62.0,31.0,36.0,40.0,69.0,74.0,-1.5
22,Emanuel Aiwu,Centre-Back,21,3.0,Austria,Rapid Vienna,Bundesliga,Cremonese,Serie A,1919.0,2.0,2.0,8.0,0.0,,,,,77,185,77,Right,3,2,1,Medium/Medium,70.0,42.0,54.0,56.0,65.0,75.0,
22,Michel Aebischer,Central Midfield,25,3.5,Switzerland,BSC Young Boys,Super League,Bologna,Serie A,1065.0,2.0,3.0,4.0,0.0,,,,,78,183,74,Right,4,3,1,Medium/High,71.0,65.0,75.0,75.0,65.0,74.0,
22,Andreas Hanche-Olsen,Centre-Back,25,3.5,Norway,KAA Gent,JPL,1.FSV Mainz 05,Bundesliga,2808.0,1.0,1.0,4.0,0.0,1.2,0.6,46.0,117.0,69,186,73,Right,3,1,1,Medium/Medium,,,,,,,-0.19999999999999996
22,Ivan Provedel,Goalkeeper,28,3.5,Italy,Spezia Calcio,Serie A,Lazio,Serie A,2761.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,77,192,84,Right,2,1,1,Medium/Medium,,,,,,,0.0
22,Maxime Busi,Right-Back,22,3.5,Belgium,Parma,Serie B,Stade Reims,Ligue 1,244.0,0.0,0.0,1.0,0.0,0.0,0.1,4.0,13.0,76,182,75,Right,3,2,1,High/Medium,72.0,49.0,63.0,67.0,66.0,66.0,0.0
22,Sargis Adamyan,Centre-Forward,29,3.5,Armenia,TSG Hoffenheim,Bundesliga,1.FC Köln,Bundesliga,331.0,1.0,0.0,0.0,0.0,0.7,0.5,9.0,9.0,73,184,78,Right,3,4,1,High/Medium,80.0,73.0,65.0,76.0,34.0,70.0,0.30000000000000004
22,Dejan Lovren,Centre-Back,33,3.5,Croatia,Zenit S-Pb,Premier Liga,Olympique Lyon,Ligue 1,1224.0,0.0,0.0,2.0,0.0,,,,,78,188,84,Right,4,2,2,Medium/High,53.0,40.0,59.0,62.0,80.0,77.0,
22,Kelvin Yeboah,Centre-Forward,22,3.5,Italy,Genoa,Serie B,FC Augsburg,Bundesliga,850.0,0.0,1.0,2.0,0.0,1.1,1.4,23.0,11.0,77,185,73,Right,3,3,1,Medium/Medium,92.0,67.0,56.0,71.0,24.0,69.0,-1.1
22,Jérôme Onguéné,Centre-Back,24,3.5,Cameroon,RB Salzburg,Bundesliga,E. Frankfurt,Bundesliga,771.0,2.0,0.0,2.0,0.0,,,,,78,186,78,Right,3,2,1,Medium/Medium,72.0,38.0,49.0,59.0,71.0,73.0,
22,Janik Haberer,Central Midfield,28,3.5,Germany,SC Freiburg,Bundesliga,Union Berlin,Bundesliga,818.0,3.0,0.0,1.0,0.0,1.1,0.1,4.0,31.0,73,186,79,Right,3,3,2,Medium/Medium,63.0,63.0,70.0,73.0,62.0,70.0,1.9
22,Matías Vecino,Central Midfield,30,3.5,Uruguay,Inter,Serie A,Lazio,Serie A,377.0,1.0,0.0,2.0,0.0,1.4,0.9,10.0,29.0,77,187,81,Right,3,3,2,High/Medium,62.0,71.0,74.0,76.0,75.0,76.0,-0.3999999999999999
22,Festy Ebosele,Right Midfield,19,3.5,Ireland,Derby,League One,Udinese Calcio,Serie A,1829.0,2.0,1.0,4.0,0.0,1.6,1.3,85.0,44.0,78,176,80,Right,3,2,1,High/Medium,91.0,45.0,49.0,71.0,55.0,74.0,0.3999999999999999
22,Lee Buchanan,Left-Back,21,3.5,England,Derby,League One,Werder Bremen,Bundesliga,2220.0,0.0,1.0,4.0,0.0,1.2,0.5,33.0,50.0,78,175,73,Left,3,2,1,High/Medium,70.0,41.0,54.0,66.0,64.0,64.0,-1.2
22,Alexis Sánchez,Centre-Forward,33,3.5,Chile,Inter,Serie A,Marseille,Ligue 1,881.0,5.0,2.0,0.0,0.0,4.3,2.0,22.0,76.0,79,168,62,Right,4,4,4,Medium/Medium,72.0,77.0,78.0,83.0,43.0,67.0,0.7000000000000002
22,Martin Hongla,Defensive Midfield,24,3.5,Cameroon,Hellas Verona,Serie A,Real Valladolid,LaLiga,651.0,1.0,0.0,3.0,0.0,1.5,0.1,6.0,23.0,78,181,77,Right,3,4,1,Medium/Medium,79.0,69.0,69.0,75.0,66.0,77.0,-0.5
22,Roberto Piccoli,Centre-Forward,22,3.5,Italy,Atalanta BC,Serie A,FC Empoli,Serie A,196.0,1.0,0.0,0.0,0.0,0.8,0.3,2.0,1.0,79,183,78,Right,3,2,1,Medium/Medium,72.0,68.0,50.0,63.0,34.0,65.0,0.19999999999999996
22,Joe Rothwell,Central Midfield,27,3.5,England,Blackburn,Championship,Bournemouth,Premier League,3153.0,3.0,10.0,8.0,0.0,3.1,7.8,105.0,188.0,73,183,77,Right,4,3,1,High/Medium,77.0,62.0,70.0,75.0,60.0,67.0,-0.10000000000000009
22,Bradley Locko,Left-Back,20,3.5,France,Stade Reims,Ligue 1,Stade Brestois,Ligue 1,1011.0,1.0,1.0,4.0,0.0,0.2,0.3,30.0,39.0,79,180,65,Left,2,2,1,Medium/Medium,75.0,51.0,60.0,68.0,67.0,66.0,0.8
22,Ibrahima Niane,Centre-Forward,23,3.5,Senegal,FC Metz,Ligue 2,Angers SCO,Ligue 1,1582.0,3.0,1.0,2.0,1.0,3.7,1.3,14.0,20.0,78,187,73,Right,3,3,1,High/Low,83.0,74.0,54.0,72.0,20.0,64.0,-0.7000000000000002
22,Harrison Ashby,Right-Back,21,3.0,Scotland,West Ham U21,Premier League 2,Newcastle,Premier League,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,180,75,Right,3,2,1,High/Medium,78.0,41.0,51.0,57.0,55.0,62.0,0.0
22,Emanuel Emegha,Centre-Forward,19,9.0,Netherlands,Royal Antwerp,JPL,Sturm Graz,Bundesliga,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,195,63,Right,3,2,1,Medium/Medium,80.0,61.0,50.0,59.0,29.0,66.0,0.0
22,Cédric Brunner,Right-Back,28,3.2,Switzerland,Arm. Bielefeld,2. Bundesliga,FC Schalke 04,Bundesliga,2183.0,0.0,1.0,6.0,0.0,0.2,1.2,23.0,82.0,75,180,75,Right,4,2,1,Medium/Medium,69.0,57.0,65.0,67.0,74.0,71.0,-0.2
22,Sékou Mara,Centre-Forward,19,3.0,France,G. Bordeaux,Ligue 2,Southampton,Premier League,905.0,6.0,0.0,2.0,0.0,5.1,0.7,7.0,15.0,80,183,80,Right,3,3,1,Medium/Medium,75.0,67.0,53.0,68.0,26.0,67.0,0.9000000000000004
22,Liberato Cacace,Left-Back,21,2.5,New Zealand,Sint-Truiden,JPL,FC Empoli,Serie A,1483.0,0.0,0.0,2.0,0.0,2.0,0.8,29.0,41.0,82,184,81,Left,4,3,1,High/Medium,80.0,62.0,65.0,69.0,66.0,77.0,-2.0
22,Bafodé Diakité,Centre-Back,21,3.0,France,Toulouse,Ligue 1,LOSC Lille,Ligue 1,1904.0,2.0,0.0,2.0,0.0,3.0,0.4,31.0,107.0,78,185,74,Right,3,2,1,Medium/High,65.0,38.0,55.0,56.0,69.0,72.0,-1.0
22,José Gragera,Central Midfield,22,3.0,Spain,Sporting Gijón,2ª División,Espanyol,LaLiga,2420.0,1.0,1.0,6.0,0.0,1.3,0.8,11.0,106.0,78,187,81,Right,3,2,1,Medium/High,59.0,50.0,64.0,65.0,68.0,74.0,-0.30000000000000004
22,Eduard Sobol,Left-Back,27,3.0,Ukraine,Club Brugge,JPL,R. Strasbourg,Ligue 1,1598.0,1.0,2.0,6.0,1.0,1.2,2.7,36.0,92.0,74,186,76,Left,2,2,1,High/Medium,78.0,64.0,67.0,70.0,70.0,73.0,-0.19999999999999996
22,Felipe,Centre-Back,33,3.0,Brazil,Atlético Madrid,LaLiga,Nottm Forest,Premier League,1504.0,2.0,1.0,5.0,1.0,0.7,0.4,5.0,32.0,81,190,84,Right,3,2,3,Low/High,59.0,43.0,59.0,61.0,81.0,83.0,1.3
22,Julen Lobete,Left Winger,21,3.0,Spain,Real Sociedad B,Primera Federación - Gr. II,Celta de Vigo,LaLiga,1467.0,1.0,0.0,3.0,0.0,5.6,1.3,21.0,10.0,76,177,72,Right,4,2,1,Medium/Medium,69.0,64.0,52.0,66.0,23.0,55.0,-4.6
22,Cédric Hountondji,Centre-Back,28,3.0,Benin,Clermont Foot,Ligue 1,Angers SCO,Ligue 1,2034.0,1.0,0.0,2.0,0.0,0.6,0.0,5.0,43.0,74,195,81,Right,2,2,1,Medium/High,45.0,33.0,53.0,56.0,74.0,70.0,0.4
22,Monchu,Central Midfield,22,3.0,Spain,Granada CF,2ª División,Real Valladolid,LaLiga,668.0,0.0,0.0,3.0,1.0,0.4,0.8,8.0,33.0,79,173,68,Right,3,3,1,Medium/Medium,69.0,68.0,73.0,72.0,67.0,65.0,-0.4
22,Abdelhamid Sabiri,Attacking Midfield,25,3.0,Morocco,Ascoli,Serie B,Sampdoria,Serie A,777.0,3.0,0.0,4.0,0.0,2.7,1.0,12.0,43.0,77,186,80,Right,4,3,1,Medium/Medium,60.0,69.0,69.0,77.0,56.0,65.0,0.2999999999999998
22,Gonçalo Paciência,Centre-Forward,28,3.0,Portugal,E. Frankfurt,Bundesliga,Celta de Vigo,LaLiga,516.0,3.0,0.0,3.0,0.0,3.5,0.2,7.0,18.0,74,184,80,Right,4,4,1,Medium/Low,46.0,76.0,59.0,76.0,33.0,77.0,-0.5
22,Mickaël Malsa,Defensive Midfield,26,3.0,Martinique,Levante,2ª División,Real Valladolid,LaLiga,1143.0,1.0,2.0,7.0,0.0,1.1,1.7,7.0,53.0,76,178,69,Right,3,3,1,Medium/Medium,71.0,62.0,71.0,72.0,71.0,75.0,-0.10000000000000009
22,Noah Mbamba,Central Midfield,18,3.0,Belgium,Club Brugge,JPL,B. Leverkusen,Bundesliga,453.0,0.0,0.0,2.0,0.0,0.4,0.1,11.0,24.0,84,188,75,Right,3,2,1,Medium/High,72.0,32.0,51.0,63.0,61.0,71.0,-0.4
22,James Bree,Right-Back,25,3.0,England,Luton,Championship,Southampton,Premier League,3730.0,1.0,6.0,5.0,0.0,2.0,8.2,53.0,167.0,75,178,74,Right,3,2,1,High/Medium,73.0,44.0,64.0,66.0,67.0,67.0,-1.0
22,Ajdin Hrustić,Attacking Midfield,26,3.0,Australia,E. Frankfurt,Bundesliga,Hellas Verona,Serie A,964.0,2.0,0.0,2.0,0.0,1.2,0.6,12.0,59.0,75,183,78,Left,2,3,1,Medium/Medium,74.0,68.0,73.0,73.0,60.0,70.0,0.8
22,William Troost-Ekong,Centre-Back,29,3.0,Nigeria,Watford,Championship,Salernitana,Serie A,1390.0,0.0,0.0,3.0,0.0,0.1,0.1,7.0,30.0,71,191,92,Right,3,2,1,Low/Medium,61.0,32.0,43.0,43.0,72.0,77.0,-0.1
22,Sam Lammers,Centre-Forward,25,3.0,Netherlands,Atalanta BC,Serie A,FC Empoli,Serie A,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76,189,77,Left,5,4,1,Medium/Medium,70.0,73.0,59.0,71.0,34.0,66.0,0.0
22,Alexander Schwolow,Goalkeeper,30,3.0,Germany,Hertha BSC,Bundesliga,FC Schalke 04,Bundesliga,2175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76,190,84,Right,3,1,2,Medium/Medium,,,,,,,0.0
22,Kristian Pedersen,Left-Back,27,3.0,Denmark,Birmingham,Championship,1.FC Köln,Bundesliga,3257.0,2.0,1.0,12.0,1.0,2.9,1.2,36.0,149.0,71,191,83,Left,2,2,1,Medium/High,64.0,37.0,57.0,65.0,69.0,81.0,-0.8999999999999999
22,Aurélio Buta,Right-Back,25,3.0,Portugal,Royal Antwerp,JPL,E. Frankfurt,Bundesliga,1047.0,0.0,1.0,5.0,0.0,0.3,1.5,50.0,59.0,75,172,66,Right,4,4,1,Medium/Medium,93.0,59.0,66.0,74.0,64.0,68.0,-0.3
